title,year,km,currency,price,location,link,ratio
Chevrolet Sonic 1.6 Lt,2015,92000,U$S,7419,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920530628-chevrolet-sonic-16-lt-2015-_JM#position=8&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.9521733270041084
Chevrolet Sonic 1.6 Lt,2013,145000,U$S,5806,San Luis - San Luis,https://auto.mercadolibre.com.ar/MLA-918883974-chevrolet-sonic-16-lt-2013-_JM#position=9&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.3911055151032823
Chevrolet Sonic 1.6 Lt,2013,112000,U$S,5161,Necochea - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-915510893-chevrolet-sonic-16-lt-2013-_JM#position=10&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.4825061588285773
Chevrolet Sonic 1.6 Ltz 4 P,2013,102000,U$S,5935,Oberá - Misiones,https://auto.mercadolibre.com.ar/MLA-917329451-chevrolet-sonic-2013-16-ltz-4-p-_JM#position=11&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.325239109965806
Chevrolet Sonic 1.6 Ltz At Mx 5 P,2017,90000,U$S,7096,Federación - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-916803647-chevrolet-sonic-16-ltz-at-mx-5-p-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.1582738318927723
Chevrolet Sonic 1.6 Lt Mx 5 P,2014,110000,U$S,6129,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-920835017-chevrolet-sonic-16-lt-2014-_JM#position=13&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.9872884498435157
Chevrolet Sonic 1.6 Lt,2013,100000,U$S,5483,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920633057-chevrolet-sonic-_JM#position=14&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.671347802298012
Chevrolet Sonic 1.6 Lt M/t Korea,2014,120000,U$S,5096,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-921907227-chevrolet-sonic-16-lt-mt-korea-2014-_JM#position=15&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.293432757718472
Chevrolet Sonic 1.6 Ltz 5 P,2013,135000,U$S,5161,Caseros - Santa Fe,https://auto.mercadolibre.com.ar/MLA-919439407-chevrolet-sonic-2013-16-ltz-5-p-_JM#position=16&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.8891902947318564
Chevrolet Sonic 1.6 Ltz At Mx 5 P,2015,100000,U$S,6451,San Fernando - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-915820249-chevrolet-sonic-16-ltz-at-mx-5-p-2015-_JM#position=17&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.123546736940009
Chevrolet Sonic 1.6 Lt Mx 4 P,2015,44400,U$S,6451,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920948648-chevrolet-sonic-4-puertas-sedan-_JM#position=18&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,7.0350151732883095
Chevrolet Sonic 1.6 Lt,2013,143000,U$S,5161,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-917331464-chevrolet-sonic-16-lt-2013-_JM#position=19&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.727557271250354
Chevrolet Sonic 1.6 Lt Mx 4 P,2014,110500,U$S,6451,Zárate - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-919790348-chevrolet-sonic-16-lt-mx-4-p-2014-_JM#position=20&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.825336280249791
Chevrolet Sonic 1.6 Lt,2013,70000,U$S,5483,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920579689-chevrolet-sonic-16-lt-2013-_JM#position=21&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,5.244782574711445
Chevrolet Sonic 1.6 Lt Mx 4 P,2015,45000,U$S,5935,Corrientes - Corrientes,https://auto.mercadolibre.com.ar/MLA-919758666-chevrolet-sonic-2015-lt-45000-km-_JM#position=22&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,7.54469718243939
Chevrolet Sonic 1.6 Ltz Effect Mt Mx,2015,65000,U$S,7096,Caseros - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-913834627-chevrolet-sonic-16-ltz-effect-mt-mx-2015-_JM#position=23&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.368658399098083
Chevrolet Sonic 1.6 Lt,2016,50000,U$S,6387,Castelar - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921039069-chevrolet-sonic-lt-4ptas-16-_JM#position=24&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,6.312822921559417
Chevrolet Sonic 1.6 Ltz 5 P Manual,2012,116500,U$S,5483,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-913959705-chevrolet-sonic-_JM#position=25&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.149805994181
Chevrolet Sonic 1.6 Lt,2012,105000,U$S,5161,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-919238875-chevrolet-sonic-16-lt-2012-_JM#position=26&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.7128278941880954
Chevrolet Sonic 1.6 Lt,2013,97000,U$S,5483,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-913529059-chevrolet-sonic-16-lt-2013-_JM#position=27&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.784894641544342
Chevrolet Sonic 1.6 Ltz 5 P Manual,2012,94000,U$S,5161,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-914800260-chevrolet-sonic-16-ltz-5p-_JM#position=28&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.147307754146277
Chevrolet Sonic 1.6 Ltz Mt,2013,153000,U$S,5161,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-914204782-chevrolet-sonic-16-ltz-mt-2013-_JM#position=29&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.5492855541751673
Chevrolet Sonic 1.6 Lt,2016,59000,U$S,5870,San Fernando del Valle de Catamarca - Catamarca,https://auto.mercadolibre.com.ar/MLA-915605873-chevrolet-sonic-_JM#position=30&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,5.821037738573038
Chevrolet Sonic 1.6 Lt,2014,116000,U$S,6000,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-920591178-chevrolet-sonic-lt-_JM#position=31&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,2.8936781609195403
Chevrolet Sonic 1.6 Lt,2016,60000,U$S,7741,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-913395348-chevrolet-sonic-16-lt-2016-_JM#position=32&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.3405244800413385
Chevrolet Sonic 1.6 Ltz At Mx 5 P,2016,42000,U$S,8387,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-919506042-chevrolet-sonic-16-ltz-at-mx-5-p-2016-_JM#position=33&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,5.723142959341839
Chevrolet Sonic 1.6 Ltz 5 P,2013,83000,U$S,5677,Tres de febrero - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-919801090-chevrolet-sonic-2013-16-ltz-5-p-_JM#position=34&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.2721529061463395
Chevrolet Sonic 1.6 Lt,2013,115000,U$S,5161,C. del Uruguay - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-916874637-chevrolet-sonic-16-lt-2013-_JM#position=35&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.3916581720765273
Chevrolet Sonic 1.6 Ltz 4 P,2013,84000,U$S,5741,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918249796-chevrolet-sonic-ltz-_JM#position=36&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.174235449274641
Chevrolet Sonic 1.6 Ltz Mx,2017,47000,U$S,8064,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-919964047-chevrolet-sonic-ltz-_JM#position=37&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,5.321787402904424
Chevrolet Sonic 1.6 Lt,2013,87000,U$S,5161,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918785725-chevrolet-sonic-16-lt-2013-_JM#position=38&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.483226319411501
Chevrolet Sonic 1.6 Lt Mx 4 P,2014,84000,U$S,5354,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-916856676-chevrolet-sonic-16-lt-mx-4-p-2014-_JM#position=39&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.478182756105804
Chevrolet Sonic 1.6 Ltz 5 P,2013,93000,U$S,6774,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-919779819-chevrolet-sonic-2013-16-ltz-5-p-_JM#position=40&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.195329390363534
Chevrolet Sonic 1.6 Lt,2013,109000,U$S,5322,Moreno - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918793909-chevrolet-sonic-16-lt-2013-mt-_JM#position=41&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.470103327368824
Chevrolet Sonic 1.6 Ltz At Mx 4 P,2016,70000,U$S,7419,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-914954314-chevrolet-sonic-16-ltz-at-mx-4-p-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.8819247877072383
Chevrolet Sonic 1.6 Ltz 5p M,2014,68500,U$S,6387,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-918250711-chevrolet-sonic-16-ltz-5p-m-_JM#position=43&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,4.6033286134358224
Chevrolet Sonic 1.6 Lt Mx 4 P,2015,41000,U$S,6419,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-919895580-chevrolet-sonic-16-lt-mx-4-p-2015-_JM#position=44&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,7.65638595784618
Chevrolet Sonic 1.6 Lt,2015,94000,U$S,6445,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920445649-chevrolet-sonic-16-lt-2015-_JM#position=45&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.3260155489163625
Chevrolet Sonic 1.6 Lt,2014,30000,U$S,6387,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918736077-chevrolet-sonic-16-lt-2014-_JM#position=46&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,10.510933667345128
Chevrolet Sonic 1.6 Ltz Mt,2013,92000,U$S,5806,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-913627262-chevrolet-sonic-16-ltz-mt-2013-_JM#position=47&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.768590214021477
Chevrolet Sonic 1.6 Lt,2014,99200,U$S,5419,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-914454894-chevrolet-sonic-16-lt-2014-_JM#position=48&search_layout=grid&type=item&tracking_id=7a87200b-ff62-4930-8faf-a38c78efc935,3.7465250700938753
Chevrolet Sonic 1.6 Ltz 5 P,2016,57000,U$S,8064,San Miguel - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-918639791-chevrolet-sonic-16-ltz-5-p-2016-_JM#position=1&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,4.385964912280701
Chevrolet Sonic 1.6 Ltz Mt,2013,142000,U$S,5290,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-917237958-chevrolet-sonic-16-ltz-mt-2013-_JM#position=2&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,2.679783806810618
Chevrolet Sonic 1.6 Ltz At 4 P,2017,59000,U$S,8193,Santa Teresita - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-918079881-chevrolet-sonic-16-ltz-at-4-p-2017-_JM#position=3&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,4.172640141336031
Chevrolet Sonic 1.6 Ltz 5 P,2016,68000,U$S,7741,Paraná - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-917539947-chevrolet-sonic-16-ltz-5-p-2016-_JM#position=4&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.8298745412129453
Chevrolet Sonic 1.6 Lt,2012,125000,U$S,4903,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-916087180-chevrolet-sonic-16-lt-2012-_JM#position=5&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.2828880277381196
Chevrolet Sonic 1.6 Ltz Effect Mt Mx,2015,38000,U$S,8387,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918158848-chevrolet-sonic-16-ltz-effect-_JM#position=6&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,6.322441372299235
Chevrolet Sonic 1.6 Lt,2012,96000,U$S,5290,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918000899-chevrolet-sonic-16-lt-2012-_JM#position=7&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.961877756773787
Chevrolet Sonic 1.6 Ltz,2012,60000,U$S,5806,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-919033304-chevrolet-sonic-16-ltz-2012-_JM#position=8&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,5.775634401194167
Chevrolet Sonic 1.6 Ltz 5 P,2013,90000,U$S,6129,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-913408115-chevrolet-sonic-2013-16-ltz-5-p-_JM#position=9&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.649317452547996
Chevrolet Sonic 1.6 Ltz Mt Mx,2014,84000,U$S,6193,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-914679917-chevrolet-sonic-16-ltz-mt-mx-2014-_JM#position=10&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.8714985429017403
Chevrolet Sonic 1.6 Lt,2012,98000,U$S,5677,Paraná - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-919596436-chevrolet-sonic-16-lt-2012-_JM#position=11&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.6164545085252704
Chevrolet Sonic 1.6 Ltz At,2013,173000,U$S,4645,Neuquén - Neuquén,https://auto.mercadolibre.com.ar/MLA-918197106-chevrolet-sonic-16-ltz-at-2013-_JM#position=12&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,2.5050243595885937
Chevrolet Sonic 1.6 Lt,2013,75000,U$S,5483,Tres de febrero - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918266632-chevrolet-sonic-2013-_JM#position=13&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,4.895130403064017
Chevrolet Sonic 1.6 Lt,2016,77000,U$S,6774,Hurlingham - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918098513-chevrolet-sonic-16-lt-2016-_JM#position=14&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.865045494806345
Chevrolet Sonic 1.6 Ltz Mt,2014,110000,U$S,5935,Florencio Varela - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-914969738-chevrolet-sonic-16-ltz-_JM#position=15&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.08493528375584
Chevrolet Sonic 1.6 Ltz Mt Mx,2016,51000,U$S,8774,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-918787038-chevrolet-sonic-_JM#position=16&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,4.505289692808968
Chevrolet Sonic 1.6 Ltz,2012,130000,U$S,5225,Castelar - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-913737522-chevrolet-sonic-16-ltz-2012-vendo-o-permuto-_JM#position=17&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,2.962090541037909
Chevrolet Sonic 1.6 Ltz 5 P,2013,142500,U$S,5290,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-920112071-chevrolet-sonic-2013-16-ltz-5-p-_JM#position=18&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,2.6703810566112822
Chevrolet Sonic 1.6 Ltz At Mx 5 P,2015,88000,U$S,6322,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-920344543-chevrolet-sonic-16-ltz-at-mx-5-p-2015-_JM#position=19&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.621911938109344
Chevrolet Sonic 1.6 Ltz 5 P,2016,43000,U$S,5161,Resistencia - Chaco,https://auto.mercadolibre.com.ar/MLA-920866880-chevrolet-sonic-16-ltz-5-p-2016-_JM#position=20&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,9.084231918277961
Chevrolet Sonic 1.6 Ltz At,2013,106000,U$S,5806,Constitución - Santa Fe,https://auto.mercadolibre.com.ar/MLA-916776160-chevrolet-sonic-ltz-at-2013-_JM#position=21&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.270851883867697
Chevrolet Sonic 1.6 Lt Nafta Con Gnc,2012,156000,U$S,6451,Ramallo - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-920857915-chevrolet-sonic-16-lt-nafta-con-gnc-_JM#position=22&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,1.9992924968897687
Chevrolet Sonic 1.6 Lt Mx 5 P,2014,54000,U$S,6290,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-913829286-chevrolet-sonic-16-lt-mx-5-p-2014-_JM#position=23&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,5.929458870635341
Chevrolet Sonic 1.6 Ltz,2018,39900,U$S,9354,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-914919415-chevrolet-sonic-16-ltz-_JM#position=24&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,5.406931911776448
Chevrolet Sonic 1.6 Ltz 5 P Manual,2012,113000,U$S,5483,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-918822777-chevrolet-sonic-16-ltz-5-p-manual-_JM#position=25&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.2473663568326234
Chevrolet Sonic 1.6 Ltz At,2013,72400,U$S,5774,Escalante - Chubut,https://auto.mercadolibre.com.ar/MLA-918110457-chevrolet-sonic-2013-ltz-autom-_JM#position=26&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,4.815356322015053
Chevrolet Sonic 1.6 Lt,2013,93000,U$S,5161,San Miguel - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-918149390-chevrolet-sonic-16-lt-2013-_JM#position=27&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,4.193985911707534
Chevrolet Sonic 1.6 Ltz At,2013,107000,U$S,5806,Guaraní - Misiones,https://auto.mercadolibre.com.ar/MLA-914527042-chevrolet-sonic-16-ltz-at-2013-_JM#position=28&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.240283174672672
Chevrolet Sonic 1.6 Ltz 5 P Manual,2012,130000,U$S,5806,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-917526807-chevrolet-sonic-2012-16-ltz-5-p-manual-_JM#position=29&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,2.6656774159357695
Chevrolet Sonic 1.6 Lt,2012,130000,U$S,4516,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-916990188-chevrolet-sonic-16-lt-2012-_JM#position=30&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.4271308850582547
Chevrolet Sonic 1.6 Lt,2013,100000,U$S,5032,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-916304601-chevrolet-sonic-16-lt-2013-_JM#position=31&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,4.000397456279809
Chevrolet Sonic 1.6 Ltz At 4 P,2017,115000,U$S,5806,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918498350-chevrolet-sonic-16-ltz-at-4-p-2017-_JM#position=32&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.0208629753328644
Chevrolet Sonic 1.6 Lt,2013,105000,U$S,5225,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-901195090-chevrolet-sonic-16-lt-2013-_JM#position=33&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,3.669172932330827
Chevrolet Sonic 1.6 Ltz Mx,2016,54000,U$S,8064,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920347384-chevrolet-sonic-16-ltz-mx-2016-_JM#position=34&search_layout=grid&type=item&tracking_id=86d7e099-2938-4ffe-a885-d842f924a6f2,4.62962962962963
